session,window_index,start_sec,expected_label,board_label,board_prob_0,board_prob_2,board_prob_4,board_prob_max,board_prob_argmax
MMdata_1136.50s_0327_183428_2ml,149,745.0,2,2,0.0007125171250663698,0.9912063479423523,0.008081118576228619,0.9912063479423523,2
MMdata_1136.50s_0327_183428_2ml,150,750.0,2,2,0.0005846762796863914,0.9938657879829407,0.005549457389861345,0.9938657879829407,2
MMdata_1136.50s_0327_183428_2ml,151,755.0,2,2,0.0007666378514841199,0.9909746050834656,0.00825871154665947,0.9909746050834656,2
MMdata_1136.50s_0327_183428_2ml,152,760.0,2,2,0.0010388137307018042,0.9909959435462952,0.007965316995978355,0.9909959435462952,2
MMdata_1136.50s_0327_183428_2ml,153,765.0,2,2,0.0006193103035911918,0.9953433275222778,0.004037495702505112,0.9953433275222778,2
MMdata_1136.50s_0327_183428_2ml,154,770.0,2,2,0.0005674681742675602,0.9954662322998047,0.003966288175433874,0.9954662322998047,2
MMdata_1136.50s_0327_183428_2ml,155,775.0,2,2,0.0007819269667379558,0.9805326461791992,0.018685294315218925,0.9805326461791992,2
MMdata_1136.50s_0327_183428_2ml,156,780.0,2,2,0.0016291572246700525,0.9960838556289673,0.0022869377862662077,0.9960838556289673,2
MMdata_1136.50s_0327_183428_2ml,157,785.0,2,2,0.0006322088302113116,0.9962194561958313,0.0031484232749789953,0.9962194561958313,2
MMdata_1136.50s_0327_183428_2ml,158,790.0,2,2,0.0005784804234281182,0.994316041469574,0.005105532240122557,0.994316041469574,2
MMdata_1136.50s_0327_183428_2ml,159,795.0,2,2,0.0008122017607092857,0.990911066532135,0.008276726119220257,0.990911066532135,2
MMdata_1136.50s_0327_183428_2ml,160,800.0,2,2,0.0018460775027051568,0.9954645037651062,0.0026893680915236473,0.9954645037651062,2
MMdata_1136.50s_0327_183428_2ml,161,805.0,2,2,0.0006260692025534809,0.9957887530326843,0.0035852324217557907,0.9957887530326843,2
MMdata_1136.50s_0327_183428_2ml,162,810.0,2,2,0.0006066347123123705,0.9959583878517151,0.0034350550267845392,0.9959583878517151,2
MMdata_1136.50s_0327_183428_2ml,163,815.0,2,2,0.000792953185737133,0.9784790873527527,0.02072795294225216,0.9784790873527527,2
MMdata_1136.50s_0327_183428_2ml,164,820.0,2,2,0.006021507084369659,0.9912017583847046,0.002776808338239789,0.9912017583847046,2
MMdata_1136.50s_0327_183428_2ml,165,825.0,2,2,0.0006255669286474586,0.9948533177375793,0.004521135240793228,0.9948533177375793,2
