session,window_index,start_sec,expected_label,board_label,prediction_matches,board_prob_0,board_prob_2,board_prob_4,board_prob_max,board_prob_argmax
MMdata_1136.50s_0327_183428_2ml,122,610.0,2,4,,9.90900953183882e-05,0.005999713204801083,0.993901252746582,0.993901252746582,4
MMdata_1136.50s_0327_183428_2ml,123,615.0,2,4,,0.00010778659634524956,0.007487190887331963,0.9924049973487854,0.9924049973487854,4
MMdata_1136.50s_0327_183428_2ml,124,620.0,2,4,,0.00017320294864475727,0.014114233665168285,0.9857125282287598,0.9857125282287598,4
MMdata_1136.50s_0327_183428_2ml,125,625.0,2,4,,0.00010893665603362024,0.008125867694616318,0.9917652010917664,0.9917652010917664,4
MMdata_1136.50s_0327_183428_2ml,126,630.0,2,4,,0.00010148633737117052,0.006829665973782539,0.9930688142776489,0.9930688142776489,4
MMdata_1136.50s_0327_183428_2ml,127,635.0,2,4,,0.00011412412277422845,0.00813306588679552,0.9917528033256531,0.9917528033256531,4
MMdata_1136.50s_0327_183428_2ml,128,640.0,2,4,,0.00012409035116434097,0.008540916256606579,0.9913349747657776,0.9913349747657776,4
MMdata_1136.50s_0327_183428_2ml,129,645.0,2,4,,0.0001022411888698116,0.007447730749845505,0.9924499988555908,0.9924499988555908,4
MMdata_1136.50s_0327_183428_2ml,130,650.0,2,4,,8.247282676165923e-05,0.0051896097138524055,0.9947279095649719,0.9947279095649719,4
MMdata_1136.50s_0327_183428_2ml,131,655.0,2,4,,0.00014138124242890626,0.011306892149150372,0.9885517358779907,0.9885517358779907,4
MMdata_1136.50s_0327_183428_2ml,132,660.0,2,4,,0.00013367105566430837,0.00941319391131401,0.9904531240463257,0.9904531240463257,4
MMdata_1136.50s_0327_183428_2ml,133,665.0,2,4,,9.392599895363674e-05,0.0065204375423491,0.9933856129646301,0.9933856129646301,4
MMdata_1136.50s_0327_183428_2ml,134,670.0,2,4,,9.099551243707538e-05,0.005765907466411591,0.9941430687904358,0.9941430687904358,4
MMdata_1136.50s_0327_183428_2ml,135,675.0,2,4,,9.490275260759518e-05,0.005892129614949226,0.9940130114555359,0.9940130114555359,4
MMdata_1136.50s_0327_183428_2ml,136,680.0,2,4,,0.00014702719636261463,0.009982666932046413,0.9898702502250671,0.9898702502250671,4
MMdata_1136.50s_0327_183428_2ml,137,685.0,2,4,,0.00011058172822231427,0.008502069860696793,0.9913873076438904,0.9913873076438904,4
MMdata_1136.50s_0327_183428_2ml,138,690.0,2,4,,9.095528366742656e-05,0.005672799423336983,0.9942362904548645,0.9942362904548645,4
MMdata_1136.50s_0327_183428_2ml,139,695.0,2,4,,0.00010034746810561046,0.006560351233929396,0.9933392405509949,0.9933392405509949,4
MMdata_1136.50s_0327_183428_2ml,140,700.0,2,4,,0.00014499745157081634,0.010061872191727161,0.9897931814193726,0.9897931814193726,4
MMdata_1136.50s_0327_183428_2ml,141,705.0,2,4,,0.00010653533536242321,0.007961323484778404,0.9919320940971375,0.9919320940971375,4
MMdata_1136.50s_0327_183428_2ml,142,710.0,2,4,,0.00010041234054369852,0.006682888139039278,0.9932166934013367,0.9932166934013367,4
MMdata_1136.50s_0327_183428_2ml,143,715.0,2,4,,0.00011548109614523128,0.008313017897307873,0.9915715456008911,0.9915715456008911,4
MMdata_1136.50s_0327_183428_2ml,144,720.0,2,4,,0.00011994205851806328,0.0076661743223667145,0.9922139048576355,0.9922139048576355,4
MMdata_1136.50s_0327_183428_2ml,145,725.0,2,4,,0.00011646903294604272,0.009120764210820198,0.9907627701759338,0.9907627701759338,4
MMdata_1136.50s_0327_183428_2ml,146,730.0,2,4,,0.00011227643699385226,0.0078261224552989,0.9920616149902344,0.9920616149902344,4
MMdata_1136.50s_0327_183428_2ml,147,735.0,2,4,,0.00011803089728346094,0.008775169029831886,0.9911068081855774,0.9911068081855774,4
